id,method,domain,direct_identifier_leakage,exact_attribute_leakage,coarse_attribute_leakage,risk_weighted_leakage,record_compromise_rate,label_preservation,utility_fact_preservation,token_change_rate
ratbench_english_24,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14156285390713474
ratbench_english_25,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.055951169888097674
ratbench_english_26,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10746003552397865
ratbench_english_27,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05090311986863716
ratbench_english_28,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08027750247770071
ratbench_english_29,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08547888774459322
ratbench_english_30,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09463148316651504
ratbench_english_31,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07600732600732596
ratbench_english_32,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08386508659981773
ratbench_english_33,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.021276595744680882
ratbench_english_34,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009505703422053258
ratbench_english_35,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08681135225375625
ratbench_english_36,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06360078277886494
ratbench_english_37,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06313645621181263
ratbench_english_38,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1067226890756302
ratbench_english_39,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06451612903225812
ratbench_english_40,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21266233766233766
ratbench_english_41,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.017511520737327202
ratbench_english_42,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12282157676348548
ratbench_english_43,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05304518664047153
ratbench_english_44,blanket_qi,Meeting transcript,0.0,0.07142857142857142,0.07142857142857142,0.07894736842105263,0.0,1.0,1.0,0.057385759829968075
ratbench_english_45,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04446460980036293
ratbench_english_46,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.046025104602510414
ratbench_english_47,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0479148181011535
ratbench_english_48,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09116541353383456
ratbench_english_49,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.005940594059405946
ratbench_english_50,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.030487804878048808
ratbench_english_51,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04030226700251893
ratbench_english_52,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05535390199637025
ratbench_english_53,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05582290664100098
ratbench_english_54,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.016378525932666088
ratbench_english_55,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042265426880811474
ratbench_english_56,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02362869198312234
ratbench_english_57,blanket_qi,Chatbot conversation,0.0,0.11764705882352941,0.11764705882352941,0.10714285714285714,0.0,1.0,1.0,0.08894645941278068
ratbench_english_58,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.054721030042918506
ratbench_english_59,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10051813471502591
ratbench_english_60,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06073298429319374
ratbench_english_61,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02413127413127414
ratbench_english_62,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12059765208110995
ratbench_english_63,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0384279475982533
ratbench_english_64,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08278145695364236
ratbench_english_65,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042884990253411304
ratbench_english_66,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.040322580645161255
ratbench_english_67,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.047530288909599205
ratbench_english_68,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042293233082706716
ratbench_english_69,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06999999999999995
ratbench_english_70,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05300000000000005
ratbench_english_71,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0685884691848907
ratbench_english_72,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16556291390728473
ratbench_english_73,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02145922746781115
ratbench_english_74,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.040740740740740744
ratbench_english_75,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07094918504314474
ratbench_english_76,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024144869215291798
ratbench_english_77,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09055118110236215
ratbench_english_78,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009574468085106425
ratbench_english_79,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12956810631229232
ratbench_english_80,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0698299015219338
ratbench_english_81,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.036087369420702786
ratbench_english_82,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07247899159663862
ratbench_english_83,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07162534435261703
ratbench_english_84,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1505250875145857
ratbench_english_85,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14336492890995256
ratbench_english_86,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11524822695035464
ratbench_english_87,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07356715141146275
ratbench_english_88,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06818181818181823
ratbench_english_89,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.050264550264550234
ratbench_english_90,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1921944035346097
ratbench_english_91,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1387096774193548
ratbench_english_92,blanket_qi,Meeting transcript,0.0,0.058823529411764705,0.058823529411764705,0.05454545454545454,0.0,1.0,1.0,0.07959183673469383
ratbench_english_93,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.19653179190751446
ratbench_english_94,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03854625550660795
ratbench_english_95,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.045098039215686225
ratbench_english_96,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.043604651162790664
ratbench_english_97,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.054841473864610135
ratbench_english_98,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.035190615835777095
ratbench_english_99,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.043570669500531345
ratbench_english_0,rbqig_b2,Medical consultation,0.0,0.0,0.375,0.12,0.0,1.0,1.0,0.04004449388209119
ratbench_english_1,rbqig_b2,Chatbot conversation,0.0,0.04,0.4,0.1797752808988764,1.0,1.0,1.0,0.125
ratbench_english_2,rbqig_b2,Medical consultation,0.0,0.0,0.7222222222222222,0.288135593220339,0.0,1.0,1.0,0.051130776794493626
ratbench_english_3,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.06808943089430897
ratbench_english_4,rbqig_b2,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01848049281314168
ratbench_english_5,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.052580331061343744
ratbench_english_6,rbqig_b2,Meeting transcript,0.0,0.0,0.7619047619047619,0.42063492063492064,0.0,1.0,1.0,0.09750812567713973
ratbench_english_7,rbqig_b2,Meeting transcript,0.0,0.0,0.7391304347826086,0.3235294117647059,0.0,1.0,1.0,0.14094650205761317
ratbench_english_8,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0255439924314097
ratbench_english_9,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.020960698689956314
ratbench_english_10,rbqig_b2,Chatbot conversation,0.0,0.0,0.64,0.23837209302325582,0.0,1.0,1.0,0.11198600174978124
ratbench_english_11,rbqig_b2,Meeting transcript,0.0,0.0,0.5,0.2222222222222222,0.0,1.0,1.0,0.0505050505050505
ratbench_english_12,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.07968970380818052
ratbench_english_13,rbqig_b2,Chatbot conversation,0.0,0.0,0.6666666666666666,0.3045977011494253,0.0,1.0,1.0,0.14117647058823535
ratbench_english_14,rbqig_b2,Chatbot conversation,0.0,0.0,0.7857142857142857,0.41509433962264153,0.0,1.0,1.0,0.058770343580470175
ratbench_english_15,rbqig_b2,Chatbot conversation,0.0,0.0,0.3333333333333333,0.09876543209876543,0.0,1.0,1.0,0.11742059672762273
ratbench_english_16,rbqig_b2,Chatbot conversation,0.0,0.0,0.6666666666666666,0.2413793103448276,0.0,1.0,1.0,0.043664996420901936
ratbench_english_17,rbqig_b2,Chatbot conversation,0.0,0.0,0.3076923076923077,0.0975609756097561,0.0,1.0,1.0,0.05306427503736921
ratbench_english_18,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.07556935817805388
ratbench_english_19,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09833187006145738
ratbench_english_20,rbqig_b2,Chatbot conversation,0.0,0.0,0.5555555555555556,0.21428571428571427,0.0,1.0,1.0,0.04723127035830621
ratbench_english_21,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.12649700598802394
ratbench_english_22,rbqig_b2,Medical consultation,0.0,0.0,0.5,0.16666666666666666,0.0,1.0,1.0,0.017479300827966893
ratbench_english_23,rbqig_b2,Chatbot conversation,0.0,0.0,0.42857142857142855,0.15,0.0,1.0,1.0,0.06337448559670777
ratbench_english_24,rbqig_b2,Meeting transcript,0.0,0.0,0.15384615384615385,0.04040404040404041,0.0,1.0,1.0,0.14156285390713474
ratbench_english_25,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.055951169888097674
ratbench_english_26,rbqig_b2,Chatbot conversation,0.0,0.0,0.38461538461538464,0.13157894736842105,0.0,1.0,1.0,0.10657193605683835
ratbench_english_27,rbqig_b2,Chatbot conversation,0.0,0.0,0.5555555555555556,0.16666666666666666,0.0,1.0,1.0,0.05008210180623973
ratbench_english_28,rbqig_b2,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08027750247770071
ratbench_english_29,rbqig_b2,Medical consultation,0.0,0.0,0.3888888888888889,0.13709677419354838,0.0,1.0,1.0,0.08547888774459322
ratbench_english_30,rbqig_b2,Chatbot conversation,0.0,0.0,0.8571428571428571,0.4,0.0,1.0,1.0,0.09281164695177435
ratbench_english_31,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07600732600732596
ratbench_english_32,rbqig_b2,Chatbot conversation,0.0,0.0,0.6470588235294118,0.21153846153846154,0.0,1.0,1.0,0.08204193254329994
ratbench_english_33,rbqig_b2,Medical consultation,0.0,0.0,0.4,0.15625,0.0,1.0,1.0,0.021276595744680882
ratbench_english_34,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.009505703422053258
ratbench_english_35,rbqig_b2,Chatbot conversation,0.0,0.0,0.7142857142857143,0.33783783783783783,0.0,1.0,1.0,0.08347245409015025
ratbench_english_36,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.06164383561643838
ratbench_english_37,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.062118126272912466
ratbench_english_38,rbqig_b2,Chatbot conversation,0.0,0.0,0.5652173913043478,0.21333333333333335,0.0,1.0,1.0,0.10420168067226887
ratbench_english_39,rbqig_b2,Chatbot conversation,0.0,0.0,0.7692307692307693,0.34615384615384615,0.0,1.0,1.0,0.06364428945074108
ratbench_english_40,rbqig_b2,Chatbot conversation,0.0,0.0,0.43902439024390244,0.16058394160583941,0.0,1.0,1.0,0.21185064935064934
ratbench_english_41,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.017511520737327202
ratbench_english_42,rbqig_b2,Meeting transcript,0.0,0.0,0.37037037037037035,0.16517857142857142,0.0,1.0,1.0,0.12199170124481329
ratbench_english_43,rbqig_b2,Medical consultation,0.0,0.0,0.7692307692307693,0.3170731707317073,0.0,1.0,1.0,0.05304518664047153
ratbench_english_44,rbqig_b2,Meeting transcript,0.0,0.07142857142857142,0.7857142857142857,0.42105263157894735,0.0,1.0,1.0,0.057385759829968075
ratbench_english_45,rbqig_b2,Chatbot conversation,0.0,0.0,0.5,0.1951219512195122,0.0,1.0,1.0,0.04446460980036293
ratbench_english_46,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.04435146443514648
ratbench_english_47,rbqig_b2,Chatbot conversation,0.0,0.0,0.5714285714285714,0.17391304347826086,0.0,1.0,1.0,0.0479148181011535
ratbench_english_48,rbqig_b2,Chatbot conversation,0.0,0.0,0.3333333333333333,0.1792452830188679,0.0,1.0,1.0,0.08834586466165417
ratbench_english_49,rbqig_b2,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.005940594059405946
ratbench_english_50,rbqig_b2,Medical consultation,0.0,0.0,0.5,0.17142857142857143,0.0,1.0,1.0,0.029616724738675937
ratbench_english_51,rbqig_b2,Medical consultation,0.0,0.0,0.7692307692307693,0.40425531914893614,0.0,1.0,1.0,0.03862300587741396
ratbench_english_52,rbqig_b2,Chatbot conversation,0.0,0.0,0.5,0.17857142857142858,0.0,1.0,1.0,0.05444646098003625
ratbench_english_53,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05582290664100098
ratbench_english_54,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.016378525932666088
ratbench_english_55,rbqig_b2,Chatbot conversation,0.0,0.0,0.6,0.25,0.0,1.0,1.0,0.041420118343195256
ratbench_english_56,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.02362869198312234
ratbench_english_57,rbqig_b2,Chatbot conversation,0.0,0.11764705882352941,0.4117647058823529,0.23214285714285715,0.0,1.0,1.0,0.08808290155440412
ratbench_english_58,rbqig_b2,Meeting transcript,0.0,0.0,0.5384615384615384,0.2111111111111111,0.0,1.0,1.0,0.05364806866952787
ratbench_english_59,rbqig_b2,Meeting transcript,0.0,0.0,0.2631578947368421,0.08928571428571429,0.0,1.0,1.0,0.0984455958549223
ratbench_english_60,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06073298429319374
ratbench_english_61,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02413127413127414
ratbench_english_62,rbqig_b2,Meeting transcript,0.0,0.0,0.23076923076923078,0.06593406593406594,0.0,1.0,1.0,0.11846318036286019
ratbench_english_63,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03755458515283838
ratbench_english_64,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.08167770419426046
ratbench_english_65,rbqig_b2,Medical consultation,0.0,0.0,0.36363636363636365,0.10526315789473684,0.0,1.0,1.0,0.042884990253411304
ratbench_english_66,rbqig_b2,Medical consultation,0.0,0.0,0.5714285714285714,0.21153846153846154,0.0,1.0,1.0,0.03931451612903225
ratbench_english_67,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.04659832246039142
ratbench_english_68,rbqig_b2,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.042293233082706716
ratbench_english_69,rbqig_b2,Chatbot conversation,0.0,0.0,0.42857142857142855,0.14912280701754385,0.0,1.0,1.0,0.06833333333333336
ratbench_english_70,rbqig_b2,Medical consultation,0.0,0.0,0.5,0.21428571428571427,0.0,1.0,1.0,0.05300000000000005
ratbench_english_71,rbqig_b2,Medical consultation,0.0,0.0,0.6,0.2765957446808511,0.0,1.0,1.0,0.06759443339960236
ratbench_english_72,rbqig_b2,Meeting transcript,0.0,0.0,0.5,0.22857142857142856,0.0,1.0,1.0,0.16225165562913912
ratbench_english_73,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.02060085836909875
ratbench_english_74,rbqig_b2,Chatbot conversation,0.0,0.0,0.4,0.125,0.0,1.0,1.0,0.03981481481481486
ratbench_english_75,rbqig_b2,Chatbot conversation,0.0,0.0,0.25,0.10240963855421686,0.0,1.0,1.0,0.06999041227229141
ratbench_english_76,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.023138832997987913
ratbench_english_77,rbqig_b2,Medical consultation,0.0,0.0,0.7142857142857143,0.2826086956521739,0.0,1.0,1.0,0.08956692913385822
ratbench_english_78,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.009574468085106425
ratbench_english_79,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12956810631229232
ratbench_english_80,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0698299015219338
ratbench_english_81,rbqig_b2,Chatbot conversation,0.0,0.0,0.18181818181818182,0.05714285714285714,0.0,1.0,1.0,0.03418803418803418
ratbench_english_82,rbqig_b2,Meeting transcript,0.0,0.0,0.3125,0.08771929824561403,0.0,1.0,1.0,0.07037815126050417
ratbench_english_83,rbqig_b2,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07162534435261703
ratbench_english_84,rbqig_b2,Meeting transcript,0.0,0.0,0.2857142857142857,0.1509433962264151,0.0,1.0,1.0,0.1493582263710619
ratbench_english_85,rbqig_b2,Meeting transcript,0.0,0.0,0.5769230769230769,0.24489795918367346,0.0,1.0,1.0,0.1409952606635071
ratbench_english_86,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11524822695035464
ratbench_english_87,rbqig_b2,Chatbot conversation,0.0,0.0,0.75,0.3046875,0.0,1.0,1.0,0.07356715141146275
ratbench_english_88,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06818181818181823
ratbench_english_89,rbqig_b2,Chatbot conversation,0.0,0.0,0.4166666666666667,0.1282051282051282,0.0,1.0,1.0,0.04850088183421519
ratbench_english_90,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1921944035346097
ratbench_english_91,rbqig_b2,Meeting transcript,0.0,0.0,0.36363636363636365,0.0975609756097561,0.0,1.0,1.0,0.1376344086021506
ratbench_english_92,rbqig_b2,Meeting transcript,0.0,0.058823529411764705,0.29411764705882354,0.16363636363636364,0.0,1.0,1.0,0.07755102040816331
ratbench_english_93,rbqig_b2,Chatbot conversation,0.0,0.0,0.1935483870967742,0.05172413793103448,0.0,1.0,1.0,0.19570602807597026
ratbench_english_94,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.037444933920704804
ratbench_english_95,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.04313725490196074
ratbench_english_96,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.04166666666666663
ratbench_english_97,rbqig_b2,Chatbot conversation,0.0,0.0,0.4444444444444444,0.14814814814814814,0.0,1.0,1.0,0.05398457583547556
ratbench_english_98,rbqig_b2,Medical consultation,0.0,0.0,0.25,0.1111111111111111,0.0,1.0,1.0,0.035190615835777095
ratbench_english_99,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.043570669500531345
ratbench_english_0,rbqig_b4,Medical consultation,0.0,0.0,0.75,0.3,0.0,1.0,1.0,0.04004449388209119
ratbench_english_1,rbqig_b4,Chatbot conversation,0.0,0.04,0.4,0.1797752808988764,1.0,1.0,1.0,0.12411347517730498
ratbench_english_2,rbqig_b4,Medical consultation,0.0,0.0,0.7222222222222222,0.288135593220339,0.0,1.0,1.0,0.051130776794493626
ratbench_english_3,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.06808943089430897
ratbench_english_4,rbqig_b4,Medical consultation,0.0,0.0,0.7142857142857143,0.2727272727272727,0.0,1.0,1.0,0.01848049281314168
ratbench_english_5,rbqig_b4,Meeting transcript,0.0,0.0,0.18181818181818182,0.06976744186046512,0.0,1.0,1.0,0.049659201557935684
ratbench_english_6,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.09425785482123505
ratbench_english_7,rbqig_b4,Meeting transcript,0.0,0.0,0.7391304347826086,0.3235294117647059,0.0,1.0,1.0,0.14094650205761317
ratbench_english_8,rbqig_b4,Meeting transcript,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0,0.0255439924314097
ratbench_english_9,rbqig_b4,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.020960698689956314
ratbench_english_10,rbqig_b4,Chatbot conversation,0.0,0.0,0.64,0.23837209302325582,0.0,1.0,1.0,0.11198600174978124
ratbench_english_11,rbqig_b4,Meeting transcript,0.0,0.0,0.5,0.2222222222222222,0.0,1.0,1.0,0.0505050505050505
ratbench_english_12,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.07827926657263751
ratbench_english_13,rbqig_b4,Chatbot conversation,0.0,0.0,0.6666666666666666,0.3045977011494253,0.0,1.0,1.0,0.14027149321266963
ratbench_english_14,rbqig_b4,Chatbot conversation,0.0,0.0,0.7857142857142857,0.41509433962264153,0.0,1.0,1.0,0.058770343580470175
ratbench_english_15,rbqig_b4,Chatbot conversation,0.0,0.0,0.3333333333333333,0.09876543209876543,0.0,1.0,1.0,0.11742059672762273
